restaurant_name,date,meal,main_item,vegetarian_item,dessert_item,mundane_items,calories
Fac. Direito,2018-08-06,DINNER,Filé de peito de frango à pizzaiolo,Pvt à pizzaiolo,Melancia,"Arroz, Arroz integral, Feijão, Minipão, Polenta cremosa, Refresco, Salada de escarola",985
Fac. Direito,2018-08-06,LUNCH,Bife de caçarola,Pvt com couve-flor,Goiabada,"Abóbora com salsa, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de repolho bicolor",990
Fac. Direito,2018-08-07,DINNER,Carne em tiras,Quibe de pvt,Cocada,"Arroz, Arroz integral, Cenoura com ervilha, Feijão, Minipão, Refresco, Salada de chicória",990
Fac. Direito,2018-08-07,LUNCH,Contrafilé assado com molho shoyu,Pvt com molho vinagrete,Melão,"Arroz, Arroz integral, Berinjela refogada, Feijão, Minipão, Refresco, Salada de acelga",995
Fac. Direito,2018-08-08,DINNER,Bife de contrafilé com molho roti,Assado vienense de pvt,Sorvete,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de agrião, Vagem sauté",995
Fac. Direito,2018-08-08,LUNCH,Feijoada,Feijoada vegetariana,Laranja,"Arroz, Arroz integral, Couve à provençal, Feijão preto, Minipão, Refresco, Salada de tomate",1040
Fac. Direito,2018-08-09,DINNER,Almôndegas ao sugo,Almôndegas de pvt,Mamão,"Arroz, Arroz integral, Chuchu temperado, Feijão, Minipão, Refresco, Salada de mostarda",985
Fac. Direito,2018-08-09,LUNCH,Sobrecoxa de frango acebolada,Pvt com vagem,Doce de leite,"Arroz, Arroz integral, Creme de milho, Feijão, Minipão, Refresco, Salada de alface",995
Fac. Direito,2018-08-10,DINNER,Filé de coxa de frango com moyashi,Pvt com moyashi,Maçã,"Arroz, Arroz integral, Feijão, Minipão, Quiabo ensopado, Refresco, Salada de alface americana",980
Fac. Direito,2018-08-10,LUNCH,Carne em cubos com molho ferrugem,Pvt com ervas,Pudim de maria mole,"Abobrinha à italiana, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de rúcula",990
Fac. Direito,2018-08-13,DINNER,Bife de caçarola,Pvt alemão,Torrone,"Abobrinha à caponata, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de almeirão",995
Fac. Direito,2018-08-13,LUNCH,Filé de peito de frango com molho rosé,Assado vienense de pvt,Melão,"Arroz, Arroz integral, Batata corada, Feijão, Minipão, Refresco, Salada de catalonha",1010
Fac. Direito,2018-08-14,LUNCH,Hambúrguer à pizzaiolo,Hambúrguer de pvt,Sorvete,"Arroz, Arroz integral, Feijão, Macarrão com espinafre, Minipão, Refresco, Salada de escarola",995
Fac. Direito,2018-08-14,DINNER,Cupim com molho argentino,Pvt com grão-de-bico,Melancia,"Arroz, Arroz integral, Brócolis sauté, Feijão, Minipão, Refresco, Salada de repolho",1005
Fac. Direito,2018-08-15,DINNER,Sobrecoxa de frango com molho de alecrim,Pvt com ervas,Arroz doce,"Arroz, Arroz integral, Escarola à provençal, Feijão, Minipão, Refresco, Salada de beterraba",990
Fac. Direito,2018-08-15,LUNCH,Bife de contrafilé com molho de azeitonas,Pvt com azeitonas,Banana,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de chicória, Vagem com salsa",990
Fac. Direito,2018-08-16,LUNCH,Filé de coxa de frango com molho de salsão,Pvt com salsão,Gelatina,"Acelga com shoyu, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de tabule",980
Fac. Direito,2018-08-16,DINNER,Bife acebolado,Pvt acebolado,Laranja,"Arroz, Arroz integral, Feijão, Mandioca ao vinagrete, Minipão, Refresco, Salada de alface americana",995
Fac. Direito,2018-08-17,DINNER,Frango xadrez,Xadrez de pvt,Mini bolo,"Arroz, Arroz integral, Couve-flor refogado, Feijão, Minipão, Refresco, Salada de mostarda",985
Fac. Direito,2018-08-17,LUNCH,Linguiça com molho barbecue,Pvt com mandioquinha,Maçã,"Arroz, Arroz integral, Chuchu com cebolinha, Feijão, Minipão, Refresco, Salada de agrião",1005
Fac. Direito,2018-08-20,LUNCH,Filé de coxa de frango com molho roti,Almôndegas de pvt,Torrone,"Arroz, Arroz integral, Berinjela ao forno, Feijão, Minipão, Refresco, Salada de escarola",995
Fac. Direito,2018-08-20,DINNER,Copa lombo com molho de limão,Pvt com azeitonas,Melão,"Arroz, Arroz integral, Couve à provençal, Feijão, Minipão, Refresco, Salada de tomate",1005
Fac. Direito,2018-08-21,LUNCH,Bife de contrafilé com molho madeira,Pvt com ricota,Banana,"Arroz, Arroz integral, Feijão, Mandioca temperada, Minipão, Refresco, Salada de alface",990
Fac. Direito,2018-08-21,DINNER,Estrogonofe de carne,Estrogonofe de pvt,Barra de cereal,"Arroz, Arroz integral, Batata-palha, Feijão, Minipão, Refresco, Salada de acelga",1035
Fac. Direito,2018-08-22,DINNER,Hambúrguer com molho ferrugem,Hambúrguer de pvt,Melancia,"Arroz, Arroz integral, Feijão, Minipão, Purê de abóbora, Refresco, Salada de mostarda",990
Fac. Direito,2018-08-22,LUNCH,Filé de peito de frango com molho caipira,Pvt com grão-de-bico,Canjica,"Arroz, Arroz integral, Chuchu com salsa, Feijão, Minipão, Refresco, Salada de escarola",985
Fac. Direito,2018-08-23,LUNCH,Lagarto com molho de ameixa,Pvt com ameixa,Mamão,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Repolho no vapor, Salada de beterraba",995
Fac. Direito,2018-08-23,DINNER,Filé de coxa de frango com molho mostarda,Puchero vegetariano,Delicaxi,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de almeirão, Vagem sauté",985
Fac. Direito,2018-08-24,LUNCH,Sobrecoxa de frango com molho fazendinha,Pvt com lentilha,Sagu,"Arroz, Arroz integral, Brócolis refogado, Feijão, Minipão, Refresco, Salada de alface americana",990
Fac. Direito,2018-08-24,DINNER,Bife com molho de ervas,Assado vienense de pvt,Maçã,"Arroz, Arroz integral, Feijão, Macarrão ao sugo, Minipão, Refresco, Salada mix de folhas",1000
Fac. Direito,2018-08-27,DINNER,Filé de peito de frango com molho ferrugem,Pvt com mandioquinha,Doce de leite,"Arroz, Arroz integral, Berinjela ao forno, Feijão, Minipão, Refresco, Salada de catalonha",985
Fac. Direito,2018-08-27,LUNCH,Bife de contrafilé acebolado,Pvt acebolado,Laranja,"Abobrinha com salsa, Arroz, Arroz integral, Feijão preto, Minipão, Refresco, Salada de repolho bicolor",995
Fac. Direito,2018-08-28,DINNER,Linguiça com molho barbecue,Pvt com queijo branco,Mamão,"Arroz, Arroz integral, Batata-doce sauté, Feijão, Minipão, Refresco, Salada de alface",1010
Fac. Direito,2018-08-28,LUNCH,Frango xadrez,Xadrez de pvt,Pudim de baunilha,"Arroz, Arroz integral, Couve-flor no vapor, Feijão, Minipão, Refresco, Salada de chicória",990
Fac. Direito,2018-08-29,LUNCH,Cupim com molho de alecrim,Pvt com cogumelo,Melancia,"Arroz, Arroz integral, Escarola refogada, Feijão, Minipão, Refresco, Salada de tomate",1005
Fac. Direito,2018-08-29,DINNER,Filé de coxa de frango com molho de ervilha,Pvt com palmito,Brigadeiro,"Arroz, Arroz integral, Feijão, Minipão, Quiabo ensopado, Refresco, Salada de mostarda",990
Fac. Direito,2018-08-30,DINNER,Carne assada com molho de alho-poró,Pvt com alho-poró,Banana,"Arroz, Arroz integral, Brócolis refogado, Feijão, Minipão, Refresco, Salada de acelga",995
Fac. Direito,2018-08-30,LUNCH,Filé de peito de frango com molho de limão,Pvt com espinafre,Pão de mel,"Arroz, Arroz integral, Cenoura sauté, Feijão, Minipão, Refresco, Salada de alface",985
Fac. Direito,2018-08-31,DINNER,Sobrecoxa de frango com molho à caçadora,Almôndegas de pvt,Gelatina,"Arroz, Arroz integral, Creme de milho, Feijão, Minipão, Refresco, Salada de rúcula",990
Fac. Direito,2018-08-31,LUNCH,Carne em cubos com molho pomodoro,Pvt alemão,Melão,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de almeirão, Vagem ao alho",995
Fac. Direito,2018-09-10,LUNCH,Bife de contrafilé acebolado,Pvt com queijo branco,Mamão,"Arroz, Arroz integral, Feijão preto, Minipão, Quiabo refogado, Refresco, Salada de acelga",990
Fac. Direito,2018-09-10,DINNER,Filé de coxa de frango com molho barbecue,Pvt com abobrinha,Barra de cereais,"Arroz, Arroz integral, Creme de espinafre, Feijão, Minipão, Refresco, Salada mix de folhas",985
Fac. Direito,2018-09-11,DINNER,Cupim com molho madeira,Pvt com ervas,Melancia,"Arroz, Arroz integral, Berinjela ao forno, Feijão, Minipão, Refresco, Salada de catalonha",1005
Fac. Direito,2018-09-11,LUNCH,Filé de peito de frango com molho de azeitonas,Pvt com azeitonas,Mousse de maracujá,"Arroz, Arroz integral, Feijão, Mandioca corada, Minipão, Refresco, Salada de repolho",990
Fac. Direito,2018-09-12,LUNCH,Estrogonofe de carne,Pvt com cogumelo,Maçã,"Arroz, Arroz integral, Batata-palha, Feijão, Minipão, Refresco, Salada de alface americana",1035
Fac. Direito,2018-09-12,DINNER,Linguiça com molho vinagrete,Pvt com mandioquinha,Espumone,"Arroz, Arroz integral, Escarola à provençal, Feijão preto, Minipão, Refresco, Salada de beterraba",1010
Fac. Direito,2018-09-13,DINNER,Bife com molho argentino,Pvt com molho argentino,Banana,"Arroz, Arroz integral, Couve-flor no vapor, Feijão, Minipão, Refresco, Salada de alface",995
Fac. Direito,2018-09-13,LUNCH,Sobrecoxa de frango com molho de hortelã,Pvt com alho-poró,Sagu,"Abóbora com salsa, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de rúcula",985
Fac. Direito,2018-09-14,LUNCH,Hambúrguer à pizzaiolo,Hambúrguer de pvt,Melão,"Arroz, Arroz integral, Brócolis sauté, Feijão, Minipão, Refresco, Salada de almeirão",985
Fac. Direito,2018-09-14,DINNER,Frango xadrez,Pvt xadrez,Mini bolo,"Arroz, Arroz integral, Cenoura com salsão, Feijão, Minipão, Refresco, Salada de mostarda",990
Fac. Direito,2018-09-17,DINNER,Cubos de carne com molho de ervilha,Pvt com ervilha,Maçã,"Arroz, Arroz integral, Feijão, Minipão, Purê de abóbora, Refresco, Salada de acelga",995
Fac. Direito,2018-09-17,LUNCH,Sobrecoxa de frango com molho mostarda,Quibe de pvt,Doce de leite,"Arroz, Arroz integral, Chuchu com cebolinha, Feijão, Minipão, Refresco, Salada de repolho bicolor",990
Fac. Direito,2018-09-18,DINNER,Copa lombo com molho de limão,Pvt com brócolis,Moranguete,"Arroz, Arroz integral, Feijão preto, Mandioca temperada, Minipão, Refresco, Salada de escarola",1010
Fac. Direito,2018-09-18,LUNCH,Cupim com molho de ameixa,Pvt com ameixa,Mamão,"Arroz, Arroz integral, Couve à provençal, Feijão, Minipão, Refresco, Salada de tomate",995
Fac. Direito,2018-09-19,LUNCH,Filé de peito de frango com molho barbecue,Pvt com pimentão,Flan de baunilha,"Arroz, Arroz integral, Cenoura com salsa, Feijão preto, Minipão, Refresco, Salada de catalonha",985
Fac. Direito,2018-09-19,DINNER,Lagarto com molho madeira,Pvt com grão-de-bico,Laranja,"Arroz, Arroz integral, Batata corada, Feijão, Minipão, Refresco, Salada de almeirão",990
Fac. Direito,2018-09-20,DINNER,Filé de peito de frango com molho caçadora,Pvt com curry,Delícia de abacaxi,"Abobrinha sauté, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de mostarda",980
Fac. Direito,2018-09-20,LUNCH,Almôndegas ao sugo,Almôndegas de pvt,Melancia,"Arroz, Arroz integral, Feijão, Minipão, Polenta cremosa, Refresco, Salada de alface americana",990
Fac. Direito,2018-09-21,DINNER,Bife de contrafilé com molho vinagrete,Lasanha de pvt,Banana,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de rúcula, Vagem refogada",995
Fac. Direito,2018-09-21,LUNCH,Filé de coxa de frango com molho de ervas,Cassoulet vegetariano,Sorvete,"Arroz, Arroz integral, Berinjela à caponata, Feijão, Minipão, Refresco, Salada de chicória",990
Fac. Direito,2018-09-24,LUNCH,Carne em tiras com molho de alecrim,Pvt com lentilha,Laranja,"Arroz, Arroz integral, Beterraba sauté, Feijão, Minipão, Refresco, Salada de acelga",990
Fac. Direito,2018-09-24,DINNER,Almôndegas com molho ferrugem,Almôndegas de pvt,Torrone,"Arroz, Arroz integral, Feijão, Macarrão ao sugo, Minipão, Refresco, Salada de almeirão",995
Fac. Direito,2018-09-25,LUNCH,Linguiça com molho vinagrete,Pvt com molho vinagrete,Mini bolo,"Abobrinha com manjericão, Arroz, Arroz integral, Feijão preto, Minipão, Refresco, Salada de alface",1000
Fac. Direito,2018-09-25,DINNER,Estrogonofe de frango,Pvt com cogumelo,Melancia,"Arroz, Arroz integral, Batata-palha, Feijão, Minipão, Refresco, Salada de escarola",1030
Fac. Direito,2018-09-26,DINNER,Carne assada com molho roti,Pvt com cenoura,Sorvete,"Arroz, Arroz integral, Feijão, Mandioca corada, Minipão, Refresco, Salada de alface americana",995
Fac. Direito,2018-09-26,LUNCH,Bife de contrafilé acebolado,Pvt acebolado,Maçã,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de mostarda, Vagem com salsa",990
Fac. Direito,2018-09-27,DINNER,Goulash,Pvt com ervas,Mamão,"Arroz, Arroz integral, Brócolis ao alho, Feijão preto, Minipão, Refresco, Salada de agrião",990
Fac. Direito,2018-09-27,LUNCH,Sobrecoxa de frango com molho mostarda,Pvt com espinafre,Arroz doce,"Arroz, Arroz integral, Berinjela ao forno, Feijão, Minipão, Refresco, Salada de catalonha",985
Fac. Direito,2018-09-28,LUNCH,Copa lombo com molho de limão,Pvt com moyashi,Banana,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Repolho refogado, Salada de grão-de-bico",1005
Fac. Direito,2018-09-28,DINNER,Filé de coxa de frango com molho caipira,Pvt com alho-poró,Goiabada,"Arroz, Arroz integral, Feijão, Minipão, Quiabo ensopado, Refresco, Salada de acelga",985
Fac. Direito,2018-10-01,DINNER,Bife de contrafilé com molho madeira,Pvt com grão-de-bico,Laranja,"Abobrinha à italiana, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de almeirão",990
Fac. Direito,2018-10-01,LUNCH,Filé de peito de frango com molho de laranja,Pvt com uva passas,Sorvete,"Arroz, Arroz integral, Chuchu com manjericão, Feijão, Minipão, Refresco, Salada de alface americana",995
Fac. Direito,2018-10-02,LUNCH,Cupim com molho de cogumelo,Pvt com cogumelo,Melão,"Arroz, Arroz integral, Feijão, Macarrão ao sugo, Minipão, Refresco, Salada de acelga",1015
Fac. Direito,2018-10-02,DINNER,Copa lombo acebolado,Pvt com queijo branco,Mousse de chocolate,"Arroz, Arroz integral, Espinafre no vapor, Feijão preto, Minipão, Refresco, Salada de tomate",1000
Fac. Direito,2018-10-03,LUNCH,Frango xadrez,Pvt xadrez,Manjar com calda,"Arroz, Arroz integral, Brócolis refogado, Feijão, Minipão, Refresco, Salada de agrião",985
Fac. Direito,2018-10-03,DINNER,Carne assada com molho ferrugem,Almôndegas de pvt,Maçã,"Abóbora com salsa, Arroz, Arroz integral, Feijão preto, Minipão, Refresco, Salada de mostarda",990
Fac. Direito,2018-10-04,DINNER,Filé de coxa de frango com molho parisiense,Pvt com ervilha,Cocada,"Arroz, Arroz integral, Batata corada, Feijão, Minipão, Refresco, Salada de catalonha",995
Fac. Direito,2018-10-04,LUNCH,Bife com molho roti,Pvt com mandioquinha,Mamão,"Arroz, Arroz integral, Escarola ao alho, Feijão, Minipão, Refresco, Salada de beterraba",990
Fac. Direito,2018-10-05,DINNER,Carne em cubos com molho vinagrete,Pvt com molho vinagrete,Banana,"Arroz, Arroz integral, Couve-flor temperada, Feijão, Minipão, Refresco, Salada de alface",990
Fac. Direito,2018-10-05,LUNCH,Sobrecoxa de frango com molho de salsão,Pvt com salsão,Barra de cereal,"Arroz, Arroz integral, Cenoura sauté, Feijão, Minipão, Refresco, Salada de chicória",980
Fac. Direito,2018-10-08,DINNER,Filé de peito de frango com molho mostarda,Pvt com espinafre,Sorvete,"Arroz, Arroz integral, Feijão, Minipão, Quiabo ensopado, Refresco, Salada de escarola",990
Fac. Direito,2018-10-08,LUNCH,Bife de caçarola,Pvt com lentilha,Maçã,"Arroz, Arroz integral, Feijão, Mandioca corada, Minipão, Refresco, Salada de acelga",995
Fac. Direito,2018-10-09,LUNCH,Linguiça acebolada,Cassoulet vegetariano,Torrone,"Arroz, Arroz integral, Couve ao alho, Feijão preto, Minipão, Refresco, Salada de tomate",1010
Fac. Direito,2018-10-09,DINNER,Lagarto com molho de moyashi,Pvt com moyashi,Melão,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de almeirão, Vagem temperada",990
Fac. Direito,2018-10-10,DINNER,Filé de coxa de frango com molho de ervas,Pvt com ervas,Mini bolo,"Arroz, Arroz integral, Berinjela à italiana, Feijão, Minipão, Refresco, Salada de rúcula",985
Fac. Direito,2018-10-10,LUNCH,Estrogonofe de carne,Pvt com cogumelo,Laranja,"Arroz, Arroz integral, Batata-palha, Feijão, Minipão, Refresco, Salada alface",1025
Fac. Direito,2018-10-11,DINNER,Bife com molho argentino,Hambúrguer de pvt,Melancia,"Arroz, Arroz integral, Chuchu com salsa, Feijão preto, Minipão, Refresco, Salada de escarola",995
Fac. Direito,2018-10-11,LUNCH,Sobrecoxa de frango com molho de azeitonas,Pvt com azeitonas,Flan de baunilha,"Abóbora ao forno, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de mostarda",990
Fac. Direito,2018-10-15,DINNER,Contrafilé assado com molho barbecue,Assado vienense de pvt,Doce de leite,"Arroz, Arroz integral, Beterraba refogada, Feijão, Minipão, Refresco, Salada de repolho",995
Fac. Direito,2018-10-15,LUNCH,Copa lombo com molho vinagrete,Pvt com molho vinagrete,Abacaxi,"Abobrinha sauté, Arroz, Arroz integral, Feijão preto, Minipão, Refresco, Salada de escarola",1005
Fac. Direito,2018-10-16,LUNCH,Sobrecoxa de frango com molho de salsão,Pvt com espinafre,Goiabada,"Arroz, Arroz integral, Feijão, Minipão, Quiabo temperado, Refresco, Salada de agrião",980
Fac. Direito,2018-10-16,DINNER,Almôndegas acebolada,Almôndegas de pvt,Melão,"Arroz, Arroz integral, Feijão, Macarrão ao sugo, Minipão, Refresco, Salada de alface",995
Fac. Direito,2018-10-17,LUNCH,Bife de contrafilé com molho argentino,Pvt com queijo branco,Mamão,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Repolho com salsa, Salada de grão-de-bico",990
Fac. Direito,2018-10-17,DINNER,Filé de peito de frango com molho de cogumelo,Pvt com cogumelo,Pudim de maria mole,"Abóbora à italiana, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de almeirão",980
Fac. Direito,2018-10-18,LUNCH,Filé de coxa de frango com molho de alho-poró,Pvt com alho-poró,Gelatina,"Arroz, Arroz integral, Creme de milho, Feijão, Minipão, Refresco, Salada de chicória",995
